Row,Id,Collection,Type,Genus,Family,Year_Early,Year_Late,Year_Uncertainty,Country,City,Location_Uncertainty
4220,180425,10683/14558,Double flageolet,Flutes,Wind,1970,1986,1,Yugoslavia,Unknown,0
4221,180429,10683/14558,Practice chanter,Oboes,Wind,1866,1989,1,Spain,Unknown,0
4222,180430,10683/14558,Bassoon,Bassoons,Wind,1915,1990,1,England,London,0
4223,180432,10683/14558,Transverse flute,Flutes,Wind,1866,0,1,Scotland,Unknown,0
4224,180433,10683/14558,Piccolo flute,Flutes,Wind,1901,0,1,England,Plymouth,0
4225,180434,10683/14558,Transverse flute,Flutes,Wind,1866,2000,1,Unknown,Unknown,2
4226,180435,10683/14558,Transverse flute,Flutes,Wind,0,2000,1,England,London,0
4227,180436,10683/14558,Piccolo flute,Flutes,Wind,0,2000,1,Scotland,Glasgow,0
4228,180437,10683/14558,Unknown,Beaters,Beaters,1775,2000,1,England,Unknown,0
4229,180438,10683/14558,Kettledrum,Kettledrums,Percussion,1880,0,1,Unknown,Unknown,1
4230,180444,10683/14558,Side drum,Drums,Percussion,0,0,2,England,Unknown,0
4231,180446,10683/14558,Tambourine,Drums,Percussion,0,0,2,England,Unknown,0
4232,180447,10683/14558,Castanets,Castanets,Percussion,0,1990,1,Unknown,Unknown,2
4233,180448,10683/14558,Side drum,Drums,Percussion,0,1991,1,Scotland,Edinburgh,0
4234,180449,10683/14558,Side drum,Drums,Percussion,1923,2000,1,England,London,0
4235,180450,10683/14558,Alto saxhorn,Saxhorns,Wind,1929,2000,1,England,London,0
4236,180452,10683/14558,Clarinet,Clarinets,Wind,1820,2000,1,Republic of Ireland,Dublin,0
4237,180453,10683/14558,Valve trumpet,Trumpets,Wind,1909,2000,1,England,London,0
4238,180454,10683/14558,Clarinet,Clarinets,Wind,1835,2000,1,England,London,0
4239,180455,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,0,2000,1,Unknown,Unknown,2
4240,180456,10683/14558,Clarinet,Clarinets,Wind,1857,2000,1,England,London,0
4241,180460,10683/14558,Clarinet,Clarinets,Wind,1855,0,1,Germany,Unknown,0
4242,180461,10683/14558,Clarinet,Clarinets,Wind,1845,0,1,United States of America,Lyons,0
4243,180462,10683/14558,Clarinet,Clarinets,Wind,1840,0,1,England,London,0
4244,180463,10683/14558,Clarinet,Clarinets,Wind,1855,2000,1,Netherlands,Leyden,0
4245,180464,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,0,0,2,England,London,0
4246,180465,10683/14558,Valve horn,Horns,Wind,1895,0,1,Belgium,Brussels,0
4247,180466,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,0,0,2,Unknown,Unknown,1
4248,180467,10683/14558,Clarinet,Clarinets,Wind,1850,0,1,England,London,0
4249,180468,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,1845,0,1,Unknown,Unknown,2
4250,180469,10683/14558,Clarinet,Clarinets,Wind,1865,2000,1,Belgium,Brussels,0
4251,180470,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,0,0,2,England,London,0
4252,180471,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,1901,0,1,England,London,0
4253,180472,10683/14558,Clarinet,Clarinets,Wind,1925,2000,1,France,Paris,0
4254,180473,10683/14558,Clarinet,Clarinets,Wind,1935,2000,1,France,Paris,0
4255,180474,10683/14558,Cornet,Cornets,Wind,1899,2000,1,England,London,0
4256,180477,10683/14558,Clarinet,Clarinets,Wind,1875,2000,1,Unknown,Unknown,1
4257,180478,10683/14558,Clarinet,Clarinets,Wind,1895,0,1,Scotland,Glasgow,0
4258,180479,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,0,0,2,England,London,0
4259,180480,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,0,0,2,Unknown,Unknown,2
4260,180481,10683/14558,Tenor trombone,Trombones,Wind,1935,0,1,United States of America,Elkhart,0
4261,180482,10683/14558,Clarinet,Clarinets,Wind,1925,0,1,France,Paris,0
4262,180484,10683/14558,Zither,Zithers,Strings,1895,2000,1,England,London,0
4263,180485,10683/14558,Clarinet,Clarinets,Wind,1852,2000,1,France,Paris,0
4264,180486,10683/14558,Clarinet,Clarinets,Wind,1862,0,1,Belgium,Brussels,0
4265,180487,10683/14558,Clarinet,Clarinets,Wind,1850,2000,1,England,London,0
4266,180488,10683/14558,Chromatic harp,Harps,Strings,0,0,2,England,London,0
4267,180489,10683/14558,Clarinet,Clarinets,Wind,1840,2000,1,France,Unknown,0
4268,180490,10683/14558,Clarinet,Clarinets,Wind,1857,0,1,England,London,0
4269,180491,10683/14558,Valve horn,Horns,Wind,0,0,2,England,London,0
4270,180499,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,1901,0,1,Unknown,Unknown,2
4271,180500,10683/14558,Clarinet,Clarinets,Wind,1795,0,1,England,London,0
4272,180501,10683/14558,Clarinet,Clarinets,Wind,1860,0,1,France,Paris,0
4273,180521,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,0,0,2,Unknown,Unknown,2
4274,180527,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,0,0,2,Unknown,Unknown,2
4275,180528,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,0,0,2,England,London,0
4276,180529,10683/14558,Tenor cor,Saxhorns,Wind,0,0,2,England,London,0
4277,180532,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,0,0,2,England,London,0
4278,180533,10683/14558,Duplex,Trumpets,Wind,0,0,2,Italy,Milan,0
4279,180538,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,0,0,2,Unknown,Unknown,2
4280,180540,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,1885,0,1,Unknown,Unknown,1
4281,180542,10683/14558,Clarinet,Clarinets,Wind,1868,2000,1,Unknown,Unknown,2
4282,180543,10683/14558,Fife,Flutes,Wind,0,2000,1,Unknown,Unknown,2
4283,180544,10683/14558,Transverse flute,Flutes,Wind,0,0,2,England,London,0
4284,180545,10683/14558,Transverse flute,Flutes,Wind,1866,0,1,Unknown,Unknown,2
4285,180546,10683/14558,Clarinet,Clarinets,Wind,1895,0,1,Unknown,Unknown,2
4286,180556,10683/14558,Bell,Bells,Percussion,0,0,2,Unknown,Unknown,1
4287,180557,10683/14558,Bass horn,Serpents,Wind,1820,2000,1,Great Britain,Unknown,0
4288,180558,10683/14558,Cornett,Cornetts,Wind,1964,0,1,England,Farnham,0
4289,180559,10683/14558,Unknown,Beaters,Beaters,0,0,2,Unknown,Unknown,2
4290,180560,10683/14558,Unknown,Beaters,Beaters,0,0,2,Unknown,Unknown,2
4291,180561,10683/14558,Unknown,Beaters,Beaters,0,2000,1,Unknown,Unknown,2
4292,180562,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,0,0,2,France,Unknown,0
4293,180563,10683/14558,Hit-hat mounted jingles,Jingles,Percussion,0,0,2,Unknown,Unknown,2
4294,180565,10683/14558,Euphonium,Tubas,Wind,1862,0,1,England,London,0
4295,180566,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,0,0,2,France,Paris,0
4296,180567,10683/14558,Bombardon,Tubas,Wind,1917,0,1,England,London,0
4297,180571,10683/14558,Aeolian harp,Zithers,Strings,0,0,2,England,London,0
4298,180573,10683/14558,Glockenspiel,Metallophones/Steeldrums,Percussion,0,0,2,Germany,Unknown,0
4299,180578,10683/14558,Violin,Violins,Strings,1766,0,1,Scotland,Aberdeen,0
4300,180585,10683/14558,Cornet,Cornets,Wind,0,0,2,France,Unknown,0
4301,180586,10683/14558,Tenor trombone,Trombones,Wind,0,0,2,England,London,0
4302,180587,10683/14558,Tenor trombone,Trombones,Wind,1957,0,1,England,London,0
4303,180588,10683/14558,Shofar,Horns,Wind,1997,0,1,Israel,Unknown,0
4304,180589,10683/14558,Cornophone,Saxhorns,Wind,1885,0,1,France,Paris,0
4305,180592,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,1885,0,1,France,Paris,0
4306,180627,10683/14558,Clarinet,Clarinets,Wind,1919,2000,1,England,London,0
4307,180628,10683/14558,Tenor trombone,Trombones,Wind,0,2000,1,Unknown,Unknown,0
4308,180629,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,1984,0,1,Unknown,Unknown,1
4309,180634,10683/14558,Transverse flute,Flutes,Wind,1857,0,1,England,London,0
4310,180635,10683/14558,Basset horn,Clarinets,Wind,0,0,2,Germany,Munich,0
4311,180637,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,1905,0,1,Unknown,Unknown,1
4312,180638,10683/14558,Tenor trombone,Trombones,Wind,0,0,2,Belgium,Brussels,0
4313,180640,10683/14558,Bass trumpet,Trumpets,Wind,0,0,2,Italy,Milan,0
4314,180643,10683/14558,Keyed bugle,Bugles,Wind,0,0,2,Unknown,Unknown,1
4315,180645,10683/14558,Valve trumpet,Trumpets,Wind,1880,0,1,Belgium,Brussels,0
4316,180646,10683/14558,Baritone saxhorn,Saxhorns,Wind,1895,0,1,Czech Republic,Unknown,0
4317,180650,10683/14558,Bugle,Bugles,Wind,1901,0,1,Unknown,Unknown,0
4318,180651,10683/14558,Tenor trombone,Trombones,Wind,0,0,2,Germany,Hamburg,0
4319,180653,10683/14558,Baritone bugle,Saxhorns,Wind,1972,0,1,United States of America,Fullerton,0
4320,180666,10683/14558,Oboe,Oboes,Wind,1903,0,1,England,London,0
4321,180667,10683/14558,Ocarina,Flutes,Wind,0,0,2,France,Paris,0
4322,180670,10683/14558,Cornet,Cornets,Wind,1949,2000,1,England,London,0
4323,180671,10683/14558,Guitar,Guitars,Strings,0,0,2,Unknown,Unknown,1
4324,180672,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,0,0,2,Unknown,Unknown,2
4325,180673,10683/14558,Tenor trombone,Trombones,Wind,0,0,2,Germany,Unknown,0
4326,180674,10683/14558,Tenor trombone,Trombones,Wind,1872,0,1,France,Paris,0
4327,180675,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,0,0,2,Unknown,Unknown,1
4328,180678,10683/14558,Flute,Flutes,Wind,0,0,2,Unknown,Unknown,2
4329,180679,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,0,0,2,Unknown,Unknown,1
4330,180680,10683/14558,Flute,Flutes,Wind,0,0,2,Unknown,Unknown,2
4331,180681,10683/14558,Cornet,Cornets,Wind,1901,0,1,France,Paris,0
4332,180682,10683/14558,Contrabass saxhorn,Saxhorns,Wind,1855,0,1,France,Paris,0
4333,180683,10683/14558,Flute,Flutes,Wind,0,0,2,Unknown,Unknown,2
4334,180684,10683/14558,Bombardon,Tubas,Wind,1833,0,1,Unknown,Unknown,0
4335,180685,10683/14558,Flute,Flutes,Wind,0,0,2,Unknown,Unknown,2
4336,180686,10683/14558,Electric piano,Pianofortes,Keyboard,1975,0,1,Unknown,Unknown,0
4337,180687,10683/14558,Flute,Flutes,Wind,0,0,2,Unknown,Unknown,2
4338,180688,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,1967,0,1,United States of America,Unknown,0
4339,180689,10683/14558,Flute,Flutes,Wind,0,0,2,Unknown,Unknown,2
4340,180690,10683/14558,Clarinet,Clarinets,Wind,1958,0,1,Germany,Unknown,0
4341,180691,10683/14558,Cornet,Cornets,Wind,0,0,2,Germany,Unknown,0
4342,180708,10683/14558,Tenor trombone,Trombones,Wind,0,0,2,United States of America,Philadelphia,0
4343,180721,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,1934,0,1,England,Unknown,0
4344,180722,10683/14558,Tenor trombone,Trombones,Wind,1900,0,1,Russia,Saint Petersburg,0
4345,180727,10683/14558,Kettledrum,Kettledrums,Percussion,1845,0,1,England,Aldershot,0
4346,180737,10683/14558,Valve trumpet,Trumpets,Wind,1923,0,1,England,London,0
4347,180749,10683/14558,Violin,Violins,Strings,1875,0,1,Unknown,Unknown,1
4348,180752,10683/14558,Hardanger fiddle,Fiddles,Strings,1929,0,1,Unknown,Unknown,0
4349,180755,10683/14558,Violin,Violins,Strings,0,0,2,Unknown,Unknown,2
4350,180758,10683/14558,Piccolo flute,Flutes,Wind,0,0,2,Unknown,Unknown,2
4351,180759,10683/14558,Concertina,Accordions,Wind,0,0,2,England,London,0
4352,180760,10683/14558,Kettledrum,Kettledrums,Percussion,1923,0,1,United States of America,Elkhart,0
4353,180765,10683/14558,Piccolo flute,Flutes,Wind,0,0,2,Unknown,Unknown,2
4354,180767,10683/14558,Accordion,Accordions,Wind,1901,0,1,Italy,Ancona,0
4355,180768,10683/14558,Piccolo flute,Flutes,Wind,0,0,2,Unknown,Unknown,2
4356,180769,10683/14558,Concertina,Accordions,Wind,0,0,2,England,Unknown,0
4357,180770,10683/14558,Mouth organ,Mouth organs,Wind,0,0,2,Unknown,Unknown,0
4358,180771,10683/14558,Mouth organ,Mouth organs,Wind,0,0,2,Australia,Unknown,0
4359,180772,10683/14558,Cornet,Cornets,Wind,1877,0,1,England,London,0
4360,180773,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,0,0,2,England,London,0
4361,180774,10683/14558,Valve trumpet,Trumpets,Wind,1866,0,1,Germany,Unknown,0
4362,180775,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,0,0,2,Unknown,Unknown,1
4363,180776,10683/14558,Kettledrum,Kettledrums,Percussion,1870,1995,1,England,Aldershot,0
4364,180777,10683/14558,Bow,Bows,Bows,1873,2004,1,France,Paris,0
4365,180778,10683/14558,Bow,Bows,Bows,0,0,2,England,London,0
4366,180781,10683/14558,Kettledrum,Kettledrums,Percussion,0,0,2,United States of America,Unknown,0
4367,180787,10683/14558,Piccolo flute,Flutes,Wind,1889,1995,1,England,London,0
4368,180789,10683/14558,Accordion,Accordions,Wind,1925,0,1,Italy,Unknown,0
4369,180792,10683/14558,Transverse flute,Flutes,Wind,1866,0,1,Unknown,Unknown,2
4370,180793,10683/14558,Tenor drum,Drums,Percussion,0,1989,1,Great Britain,Unknown,0
4371,180794,10683/14558,Transverse flute,Flutes,Wind,1838,0,1,England,London,0
4372,180798,10683/14558,Double bass,Double basses,Strings,0,0,2,Unknown,Unknown,2
4373,180801,10683/14558,Hunting horn,Hunting horns,Wind,1801,0,1,Unknown,Unknown,1
4374,180804,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,1984,0,1,Spain,Unknown,0
4375,180805,10683/14558,Bugle,Bugles,Wind,1975,0,1,Spain,Unknown,0
4376,180806,10683/14558,Tenor recorder,Flutes,Wind,2002,0,1,Germany,Bremen,0
4377,180808,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,1833,0,1,Unknown,Unknown,2
4378,180809,10683/14558,Hunting horn,Hunting horns,Wind,1955,0,1,England,London,0
4379,180810,10683/14558,Valve trumpet,Trumpets,Wind,0,0,2,England,London,0
4380,180814,10683/14558,Unknown,Unknown,Unknown,0,0,2,England,London,0
4381,180817,10683/14558,Neapolitan mandolin,Mandolins,Strings,1893,0,1,Italy,Naples,0
4382,180844,10683/14558,Clarinet,Clarinets,Wind,1837,0,1,England,London,0
4383,180846,10683/14558,Clarinet,Clarinets,Wind,1835,0,1,England,London,0
4384,180847,10683/14558,Clarinet,Clarinets,Wind,1805,0,1,England,London,0
4385,180848,10683/14558,Woodblock,Metallophones/Steeldrums,Percussion,0,0,2,Unknown,Unknown,2
4386,180858,10683/14558,Cymbals,Cymbals,Percussion,0,0,2,Unknown,Unknown,2
4387,180859,10683/14558,Cylindrical drum,Drums,Percussion,1931,0,1,England,London,0
4388,180860,10683/14558,Cylindrical drum,Drums,Percussion,1931,0,1,Great Britain,Unknown,0
4389,180878,10683/14558,Piccolo flute,Flutes,Wind,1866,1991,1,Unknown,Unknown,2
4390,180879,10683/14558,Clarinet,Clarinets,Wind,1970,0,1,France,Paris,0
4391,180880,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,1934,0,1,England,London,0
4392,180881,10683/14558,Piccolo flute,Flutes,Wind,1901,0,1,Unknown,Unknown,2
4393,180882,10683/14558,Valve trumpet,Trumpets,Wind,1926,0,1,England,London,0
4394,180883,10683/14558,Transverse flute,Flutes,Wind,1810,0,1,England,London,0
4395,180884,10683/14558,Piccolo flute,Flutes,Wind,0,1985,1,England,London,0
4396,180888,10683/14558,Piccolo flute,Flutes,Wind,1833,0,1,Unknown,Unknown,2
4397,180889,10683/14558,Picco pipe,Flutes,Wind,1855,0,1,Unknown,Unknown,2
4398,180890,10683/14558,Piccolo flute,Flutes,Wind,1866,0,1,Unknown,Unknown,2
4399,180891,10683/14558,Piccolo flute,Flutes,Wind,0,0,2,England,London,0
4400,180892,10683/14558,Clarinet,Clarinets,Wind,1925,0,1,France,Paris,0
4401,180894,10683/14558,Shawm,Oboes,Wind,0,0,2,Unknown,Unknown,1
4402,180898,10683/14558,Piccolo flute,Flutes,Wind,1837,0,1,Scotland,Edinburgh,0
4403,180903,10683/14558,Clarinet,Clarinets,Wind,1890,0,1,Unknown,Unknown,2
4404,180909,10683/14558,Alto saxophone,Saxophones,Wind,1925,0,1,Unknown,Unknown,0
4405,180911,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,1909,0,1,Unknown,Unknown,1
4406,180915,10683/14558,Cornamusa,Oboes,Wind,1946,0,1,Germany,Unknown,0
4407,180916,10683/14558,Galoubet,Flutes,Wind,1971,0,1,England,Haslemere,0
4408,180917,10683/14558,Transverse flute,Flutes,Wind,1801,2000,1,England,London,0
4409,180918,10683/14558,Bass trombone,Trombones,Wind,1845,0,1,Unknown,Unknown,1
4410,180925,10683/14558,Lamellaphone,Lamellaphones/Sanzas,Percussion,0,1989,1,Unknown,Unknown,1
4411,180926,10683/14558,Clarinet,Clarinets,Wind,1900,2004,1,Austria,Unknown,0
4412,180927,10683/14558,Clarinet,Clarinets,Wind,1914,0,1,England,London,0
4413,180931,10683/14558,Clarinet,Clarinets,Wind,1795,0,1,France,Paris,0
4414,180932,10683/14558,Clarinet,Clarinets,Wind,2003,0,1,Germany,Unknown,0
4415,180933,10683/14558,Clarinet,Clarinets,Wind,1954,0,1,Germany,Unknown,0
4416,180934,10683/14558,Clarinet,Clarinets,Wind,1945,0,1,England,London,0
4417,180935,10683/14558,Clarinet,Clarinets,Wind,1883,0,1,Germany,Unknown,0
4418,180936,10683/14558,Clarinet,Clarinets,Wind,1825,0,1,France,Marseille,0
4419,180949,10683/14558,Clarinet,Clarinets,Wind,1931,1985,1,United States of America,Providence,0
4420,180950,10683/14558,Clarinet,Clarinets,Wind,1865,0,1,France,Paris,0
4421,180951,10683/14558,Clarinet,Clarinets,Wind,0,0,2,France,Paris,0
4422,180952,10683/14558,Bass clarinet,Clarinets,Wind,1920,0,1,United States of America,Unknown,0
4423,180953,10683/14558,Clarinet,Clarinets,Wind,1905,0,1,Belgium,Brussels,0
4424,180954,10683/14558,Clarinet,Clarinets,Wind,1964,0,1,France,Paris,0
4425,180956,10683/14558,Clarinet,Clarinets,Wind,1926,0,1,England,London,0
4426,180959,10683/14558,Clarinet,Clarinets,Wind,1895,0,1,Unknown,Unknown,0
4427,180965,10683/14558,Clarinet,Clarinets,Wind,1795,0,1,France,Paris,0
4428,180966,10683/14558,Clarinet,Clarinets,Wind,1821,0,1,Austria,Vienna,0
4429,180971,10683/14558,Clarinet,Clarinets,Wind,1835,0,1,France,Paris,0
4430,180972,10683/14558,Free aerophone,Others,Wind,0,1989,1,Unknown,Unknown,2
4431,180974,10683/14558,Unknown,Beaters,Beaters,0,0,2,England,Unknown,0
4432,180975,10683/14558,Clarinet,Clarinets,Wind,1898,0,1,France,Paris,0
4433,180976,10683/14558,Whip,Clappers,Percussion,0,0,2,Unknown,Unknown,2
4434,180977,10683/14558,Clarinet,Clarinets,Wind,1895,0,1,France,Paris,0
4435,180978,10683/14558,Clarinet,Clarinets,Wind,1926,0,1,England,London,0
4436,180979,10683/14558,Whistle,Flutes,Wind,1901,0,1,England,Unknown,0
4437,180980,10683/14558,Clarinet,Clarinets,Wind,1875,0,1,Germany,Unknown,0
4438,180981,10683/14558,Popgun,Unknown,Other,0,0,2,Unknown,Unknown,2
4439,180982,10683/14558,Sock cymbal,Cymbals,Percussion,0,0,2,Great Britain,Unknown,0
4440,180984,10683/14558,Glockenspiel,Metallophones/Steeldrums,Percussion,0,1989,1,Unknown,Unknown,1
4441,180985,10683/14558,Glockenspiel,Metallophones/Steeldrums,Percussion,0,0,2,Unknown,Unknown,2
4442,180986,10683/14558,Glockenspiel,Metallophones/Steeldrums,Percussion,1920,0,1,Unknown,Unknown,2
4443,180995,10683/14558,Transverse flute,Flutes,Wind,1870,0,1,England,London,0
4444,180996,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,0,2000,1,England,Unknown,0
4445,180997,10683/14558,Transverse flute,Flutes,Wind,1866,0,1,Unknown,Unknown,2
4446,180999,10683/14558,Trompe de Lorraine,Hunting horns,Wind,1866,2000,1,France,Paris,0
4447,181001,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,0,2000,1,Unknown,Unknown,1
4448,181002,10683/14558,Plantation trumpet,Trumpets,Wind,1833,0,1,United States of America,Unknown,0
4449,181004,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,0,0,2,United States of America,Unknown,0
4450,181006,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,0,0,2,England,Birmingham,0
4451,181007,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,0,0,2,France,Paris,0
4452,181008,10683/14558,Cornet,Cornets,Wind,0,0,2,England,Unknown,0
4453,181009,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,0,0,2,England,Unknown,0
4454,181010,10683/14558,Bass trumpet,Trumpets,Wind,0,0,2,France,Paris,0
4455,181011,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,0,0,2,England,London,0
4456,181012,10683/14558,Alto saxhorn,Saxhorns,Wind,1887,0,1,France,Paris,0
4457,181013,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,0,0,2,Unknown,Unknown,1
4458,181014,10683/14558,Alto saxhorn,Saxhorns,Wind,1933,0,1,France,Paris,0
4459,181015,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,0,0,2,England,Liverpool,0
4460,181019,10683/14558,Contrabass saxhorn,Saxhorns,Wind,1860,0,1,France,Paris,0
4461,181021,10683/14558,Unknown,Beaters,Beaters,1999,0,1,Unknown,Unknown,0
4462,181023,10683/14558,Cornet,Cornets,Wind,1914,0,1,England,London,0
4463,181033,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,0,0,2,England,Unknown,0
4464,181035,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,0,0,2,Unknown,Unknown,1
4465,181036,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,1934,0,1,England,Unknown,0
4466,181037,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,1967,0,1,Unknown,Unknown,1
4467,181040,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,0,0,2,Unknown,Unknown,2
4468,181041,10683/14558,Flugelhorn,Flugelhorns,Wind,1967,0,1,Switzerland,Unknown,0
4469,181045,10683/14558,Tambourine,Drums,Percussion,0,0,2,Great Britain,Unknown,0
4470,181046,10683/14558,Fife,Flutes,Wind,1805,0,1,England,London,0
4471,181047,10683/14558,Transverse flute,Flutes,Wind,1785,0,1,England,London,0
4472,181048,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,0,0,2,Unknown,Unknown,2
4473,181049,10683/14558,Portuguese guitar,Guitars,Strings,1901,0,1,Portugal,Unknown,0
4474,181051,10683/14558,Bell harp,Zithers,Strings,1901,0,1,England,Unknown,0
4475,181052,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,1830,0,1,Unknown,Unknown,2
4476,181053,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,0,0,2,Belgium,Brussels,0
4477,181054,10683/14558,Enanga,Zithers,Strings,1965,0,1,Unknown,Unknown,1
4478,181055,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,0,0,2,England,Unknown,0
4479,181056,10683/14558,Arched harp,Harps,Strings,1965,0,1,Unknown,Unknown,0
4480,181057,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,1833,0,1,England,Birmingham,0
4481,181058,10683/14558,Cornu,Trumpets,Wind,1866,0,1,Belgium,Brussels,0
4482,181060,10683/14558,Bass trombone,Trombones,Wind,1825,1988,1,England,London,0
4483,181061,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,0,0,2,Unknown,Unknown,2
4484,181075,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,0,0,2,Russia,Unknown,0
4485,181076,10683/14558,Althorn,Saxhorns,Wind,1964,0,1,Unknown,Unknown,0
4486,181077,10683/14558,Dessus de musette,Oboes,Wind,1855,0,1,France,Paris,0
4487,181079,10683/14558,Cornet,Cornets,Wind,1865,0,1,Unknown,Unknown,0
4488,181080,10683/14558,Transverse flute,Flutes,Wind,0,0,2,Germany,Lindau,0
4489,181081,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,1875,0,1,Unknown,Unknown,0
4490,181083,10683/14558,Alto trombone,Trombones,Wind,1932,0,1,England,London,0
4491,181085,10683/14558,Bass drum,Drums,Percussion,1930,2002,1,Great Britain,Unknown,0
4492,181086,10683/14558,Unknown,Unknown,Unknown,0,0,2,Unknown,Unknown,2
4493,181087,10683/14558,Helicon,Tubas,Wind,1937,0,1,England,London,0
4494,181088,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,0,0,2,Unknown,Unknown,1
4495,181089,10683/14558,Oboe,Oboes,Wind,1865,0,1,France,Paris,0
4496,181090,10683/14558,Bass trombone,Trombones,Wind,1895,0,1,England,London,0
4497,181110,10683/14558,Musical box,Mechanical,Mechanical,0,0,2,Switzerland,Geneva,0
4498,181115,10683/14558,Transverse flute,Flutes,Wind,1809,0,1,England,London,0
4499,181116,10683/14558,Transverse flute,Flutes,Wind,1829,0,1,England,London,0
4500,181117,10683/14558,Autoharp,Zithers,Strings,1901,0,1,Germany,Unknown,0
4501,181118,10683/14558,Transverse flute,Flutes,Wind,1856,2000,1,England,London,0
4502,181119,10683/14558,Unknown,Unknown,Unknown,0,0,2,France,Paris,0
